 Current-A, Current-B, Current-C
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.8901,1.9255,2.5958
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9157,1.928,2.569
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
2.9853,1.9231,2.5104
