 Current-A, Current-B, Current-C
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1612,2.3199,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.1905,2.2894,2.0147
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.2076,2.2564,2.0281
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.1917,2.1453,2.1416
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
3.2015,2.0818,2.1893
